[Thu Apr 18 19:42:10 2024] ThreadID[37844]	Start Program. 
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -15.011400 Y 0.000000 Z -8.824900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall_ArchRound.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -15.011400 Y 0.000000 Z -8.849400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall_ArchRound.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.010
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 2.820800 Y 0.000000 Z -23.959000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall_ArchRound.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 2.820800 Y 0.000000 Z -23.959000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall_ArchRound.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.011
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -11.021500 Y 2.000000 Z -15.835600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall_ArchRound.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -11.021500 Y 2.000000 Z -15.812200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall_ArchRound.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.012
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.321500 Y 2.000000 Z -15.735600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall_ArchRound.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.321500 Y 2.000000 Z -15.712200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall_ArchRound.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.013
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.109800 Y 2.000000 Z -17.983400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall_ArchRound.010
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.133200 Y 2.000000 Z -17.983400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall_ArchRound.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.014
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 2.188600 Y 0.000000 Z -3.874200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.066600 Y 0.000000 Z -0.049400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Wall_ArchRound.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.049200 Y -0.016600 Z 0.065200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Wall_ArchRound.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Arch_Round_RoundColumn.015
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 2.188600 Y 0.000000 Z -3.874200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Arch_Round_RoundColumn.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.581100 Y 0.000000 Z -12.391800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.518600 Y 0.000000 Z -15.892400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.918600 Y 0.000000 Z -11.673400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.986400 Y 0.000000 Z -20.667999
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -16.692400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.319300 Y 0.000000 Z -16.653200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.537700 Y 0.000000 Z -20.232401
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.789300 Y 0.000000 Z -22.444000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -22.992399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.010
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.011
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.792200 Y 0.000000 Z -23.071699
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.012
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.836000 Y 0.000000 Z -15.019200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.014
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 16.618601 Y 0.000000 Z -17.392401
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.015
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 16.238100 Y 0.000000 Z -19.493799
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.016
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.386400 Y 0.000000 Z -20.667999
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.017
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.386400 Y 0.000000 Z -14.368000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.018
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.019
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.789300 Y 0.000000 Z -20.536400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.020
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.416000 Y 0.000000 Z -16.331600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.021
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 8.919300 Y 0.000000 Z -16.753201
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.022
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.942000 Y 0.000000 Z -22.173700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.023
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.625600 Y 0.000000 Z -18.568701
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.024
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.646300 Y 0.000000 Z -20.713699
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.025
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.746300 Y 0.000000 Z -20.713699
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.026
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.123900 Y 0.000000 Z -25.657900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.027
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.028
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.333600 Y 0.000000 Z -25.657900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.029
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.089300 Y 0.000000 Z -24.268000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.030
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.393200 Y 0.000000 Z -23.424601
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.031
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.986400 Y 0.000000 Z -19.868000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Empty.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.419100 Y 0.000000 Z -15.938000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	H2B Imported: ../Level Renderer/Models/Bookcase_Full.h2b
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Importing of .H2B File Data Complete.
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.319100 Y 0.000000 Z -15.938000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[MESSAGE]	Begin Importing .H2B File Data.
